id,id_sessao,proposicao_id,data,resumo,obj_votacao
1458,3417,384554,2008-05-07 17:25:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.  Sim: 272; Não: 83; Abstenção: 0; Total: 355.",PARECER DO RELATOR PELA ADMISSIBILIDADE
639,3417,385150,2008-05-07 19:49:00,,PARECER DO RELATOR PELA NÃO ADMISSIBILIDADE
351,3419,388308,2008-05-08 10:48:00,,REQUERIMENTO DE RETIRADA DE PAUTA
352,3423,388308,2008-05-13 17:59:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 289; Não: 110; Abstenção: 1; Total: 400.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1396,3424,394337,2008-05-13 21:52:00,"Aprovado em primeiro turno o Projeto de Decreto Legislativo nº 563, de 2008.   Sim: 418; Não: 0; Abstenção: 11; Total: 429.",1º TURNO
2106,3435,377706,2008-05-27 18:28:00,"Aprovado o Substitutivo oferecido pelo Relator da Comissão de Trabalho, de Administração e Serviço Público.  Sim: 381; Não: 21; Abstenção: 3; Total: 405.  DCD 28 05 08 PAG 22947 COL 01.",SUBSTITUTIVO DA CTASP
1814,3436,269852,2008-05-27 22:06:00,"Aprovada a Emenda Aglutinativa Substitutiva Global nº 1, ressalvados os destaques.   Sim: 419; Não: 8; Abst.: 3; Total: 430. DCD 28 05 08 PAG 23023 COL 02.",EMENDA AGLUTINATIVA SUBSTITUTIVA GLOBAL DE Nº 1
1028,3437,391163,2008-05-28 16:43:00,Rejeitado o Requerimento. Sim: 10;  Não: 252; Abstenção: 5; Total: 267.,REQUERIMENTO DE PREFERÊNCIA Nº 1 - DEM
1029,3437,391163,2008-05-28 18:17:00,Aprovado o Requerimento. Sim: 262; Não: 8; Abstenção: 5; Total: 275.,REQUERIMENTO DE PREFERÊNCIA Nº 5
1289,3438,382681,2008-05-28 20:05:00,Rejeitado o Requerimento.  Sim: 12; Não: 277; Abstenção: 3; Total: 292.,REQUERIMENTO DE RETIRADA DE PAUTA
1397,3439,394337,2008-05-28 22:09:00,,SEGUNDO TURNO
1455,3439,375562,2008-05-28 22:30:00,,EMENDA DE PLENÁRIO Nº 1
1456,3439,375562,2008-05-28 22:37:00,,PROJETO DE LEI COMPLEMENTAR
1815,3439,269852,2008-05-28 22:44:00,,SEGUNDO TURNO
1030,3445,391163,2008-06-03 17:40:00,Rejeitado o Requerimento.  Sim: 6; Não: 255; Abstenção: 1; Total: 262.,REQUERIMENTO DE RETIRADA DE PAUTA
1031,3445,391163,2008-06-03 19:24:00,Rejeitado o Requerimento.  Sim: 6; Não: 267; Abstenção: 0; Total: 273.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SESSÃO
1032,3446,391163,2008-06-03 20:34:00,Aprovado o Requerimento.  Sim: 265; Não: 8; Abstenção: 1; Total: 274.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO
2381,3448,394079,2008-06-04 15:50:00,Rejeitado o Requerimento. Sim: 8; Não: 253; Abstenção: 3; Total: 264.,REQUERIMENTO DE RETIRADA DE PAUTA
2382,3448,394079,2008-06-04 18:03:00,Aprovado o Requerimento. Sim: 243; Não: 12; Abstenção: 1; Total: 256.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO
2383,3449,394079,2008-06-04 19:10:00,Rejeitado o Requerimento. Sim: 12; Não: 259; Abstenção: 2; Total: 273.,REQUERIMENTO DE RETIRADA DE PAUTA
420,3454,392908,2008-06-10 17:00:00,,REQUERIMENTO DE PREFERÊNCIA Nº 1
2384,3455,394079,2008-06-10 20:07:00,Rejeitado o Requerimento.  Sim: 6; Não: 263; Abstenção: 2; Total: 271.,REQUERIMENTO DE RETIRADA DE PAUTA
2385,3456,394079,2008-06-11 12:10:00,Rejeitado o Recurso.  Sim: 41; Não: 226; Abstenção: 02; Total: 269.,RECURSO CONTRA PARECER DE INADEQUAÇÃO DA EMENDA Nº 1
2386,3456,394079,2008-06-11 13:46:00,Rejeitado o Requerimento.  Sim: 109; Não: 206; Abstenção: 0 Total: 315.,REQUERIMENTO DE PREFERENCIA PARA A SUBEMENDA SUBSTITUIVA DA CSSF
2387,3457,394079,2008-06-11 15:31:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2388,3457,394079,2008-06-11 16:43:00,Rejeitado o Requerimento.  Sim: 11; Não: 261; Abstenção: 1; Total: 273.,SUBEMENDA SUBSTITUTIVA À EMENDA DE PLENÁRIO - CFT
2389,3457,394079,2008-06-11 17:58:00,Aprovado o Requerimento.  Sim: 241; Não: 28; Abstenção: 2; Total: 271.,REQUERIMENTO DE VOTAÇÃO EM GLOBO DOS DESTAQUES SIMPLES
2390,3457,394079,2008-06-11 18:48:00,Mantido o dispositivo.  Sim: 259; Não: 159; Abstenção: 2; Total: 420.,DVS PSDB - INCISO II DO ART. 1º - CSS
421,3461,392908,2008-06-17 17:07:00,Rejeitado o Requerimento.  Sim: 9; Não: 244; Abstenção: 3; Total: 256. DCD 18 06 08 PAG 27507 COL 02.,REQUERIMENTO DE RETIRADA DE PAUTA
422,3461,392908,2008-06-17 19:04:00,Rejeitado o Requerimento.  Sim: 8; Não: 253; Abstenção: 1; Total: 262. DCD 18 06 08 PAG 27507 COL 02.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
2391,3463,394079,2008-06-18 12:07:00,Rejeitado o Requerimento.  Sim: 8; Não: 262; Abstenção: 1; Total: 271.,REQUERIMENTO DE RETIRADA DE PAUTA
2392,3463,394079,2008-06-18 13:32:00,Mantido o artigo 5º. Sim: 291; Não: 84; Abstenção:0; Total: 375.,DVS - DEM -  ART 5º DA SUBEMENDA SUBSTITUTIVA DA CFT
2393,3464,394079,2008-06-18 17:36:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2394,3464,394079,2008-06-18 18:17:00,,DVS - PSDB -  §4º DO ART 5º DO SUBSTITUTIVO DA CFT
2395,3464,394079,2008-06-18 19:55:00,,DVS - PPS -  ART.2º DO PROJ.INICIAL PARA SUBST. ART.5º DO SUBSTIT. DA CFT
2396,3464,394079,2008-06-18 20:42:00,,DVS - DEM -  ART 16 DO SUBSTITUTIVO DA CFT
1363,3471,394100,2008-07-01 17:28:00,Rejeitado o Requerimento.  Sim: 5; Não: 254; Abstenção: 1; Total: 260.,REQUERIMENTO DE RETIRADA DE PAUTA
2144,3482,394947,2008-07-15 18:05:00,Aprovado o Requerimento.  Sim: 249; Não: 10; Abstenção: 2; Total: 261.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E ENCAMINHAMENTO
2145,3483,394947,2008-07-16 13:41:00,Rejeitado o Requerimento. Sim: 3; Não: 252; Abstenção: 1; Total: 256.,REQUERIMENTO DE RETIRADA DE PAUTA
2146,3483,394947,2008-07-16 16:14:00,,"DVS - PSDB - ART.4D, LEI 10.628 ( ART. 26 DO PLV )"
2147,3486,394947,2008-08-04 19:49:00,Rejeitado o Requerimento.  Sim: 8; Não: 245; Abstenção: 5; Total: 258.,REQUERIMENTO DE RETIRADA DE PAUTA
2148,3487,394947,2008-08-05 16:05:00,Rejeitado o Requerimento.   Sim: 0; Não: 264; Abstenção: 1; Total: 265.,REQUERIMENTO DE RETIRADA DE PAUTA
2149,3487,394947,2008-08-05 17:30:00,Mantido o parágrafo.  Sim: 262; Não: 66; Abstenção: 3; Total: 331.,DVS - DEM - §1º DO ART.30 DO PLV
275,3488,396987,2008-08-05 19:22:00,Rejeitado o Requerimento.   Sim: 53; Não: 266; Abstenção: 2; Total: 321.,REQUERIMENTO DE PREFERÊNCIA PARA A MPV 433/2008
276,3489,396987,2008-08-06 11:19:00,Rejeitado o Requerimento.    Sim: 0; Não: 258; Abstenção: 2; Total: 260.,REQUERIMENTO DE PREFERÊNCIA PARA A MPV 433/2008
277,3489,396987,2008-08-06 12:44:00,Rejeitado o Requerimento.  Sim: 42; Não: 240; Abstenção: 1; Total: 283.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
278,3490,396987,2008-08-06 15:17:00,Mantido o parágrafo.  Sim: 188; Não: 180; Abstenção: 2; Total: 370.,DVS - PSDB - §4º DO ART.8º DO PLV
279,3490,396987,2008-08-06 16:45:00,Aprovada a Emenda nº 180.  Sim: 264; Não: 128; Abstenção: 1; Total: 393.,DVS - PMDB - EMENDA 180
280,3490,396987,2008-08-06 17:23:00,Aprovada a Emenda nº 544.  Sim: 317; Não: 2; Abstenção: 0; Total: 319.,DVS - PPS - EMENDA 544
1920,3494,398628,2008-08-12 16:59:00,Rejeitado o Requerimento.   Sim: 42; Não: 222; Abstenção: 0; Total: 264.,REQUERIMENTO DE RETIRADA DE PAUTA
1921,3494,398628,2008-08-12 18:26:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 226; Não: 44; Abstenção: 0; Total: 270.",PARECER DO RELATOR PELA ADMISSIBILIDADE
538,3495,396209,2008-08-12 20:55:00,Mantido o artigo 2º.  Sim: 239; Não: 62; Abstenção: 1; Total: 302.,DVS - PSDB - ART. 2º
2105,3497,253010,2008-08-13 16:05:00,Aprovada a Emenda Substitutiva Global de Plenário nº 1.  Sim: 327; Não: 0; Abstenção: 1; Total: 328.,EMENDA SUBSTITUTIVA GLOBAL DE PLENÁRIO Nº 1
768,3497,129219,2008-08-13 16:58:00,"Aprovado, em primeiro turno, o Substitutivo adotado pela Comissão Especial.   Sim: 329; Não: 0; Abstenção: 3; Total: 332.",SUBSTITUTIVO DA COMISSÃO ESPECIAL
762,3497,340034,2008-08-13 17:42:00,Aprovada a Emenda Substitutiva de Plenário nº 2.  Sim: 307; Não: 1; Abstenção: 0; Total: 308.,EMENDA SUBSTITUTIVA Nº 2 DE PLENÁRIO
2412,3497,255794,2008-08-13 18:33:00,"Aprovado o Substitutivo oferecido pelo Relator da Comissão de Finanças e Tributação, com as alterações por ele propostas.   Sim: 316; Não: 0; Abstenção: 3; Total: 319.",SUBSTITUTIVO DA CFT
2029,3502,332542,2008-08-20 15:33:00,"Aprovado o Projeto de Lei Complementar nº 375, de 2006.  Sim: 275; Não: 0; Abstenção: 1; Total: 276.",PROPOSIÇÃO INICIAL
293,3502,378096,2008-08-20 17:00:00,"Aprovado o Projeto de Lei Complementar nº 144, de 2007, apensado.  Sim: 290; Não: 1; Abstenção: 0; Total: 291.",PROJETO DE LEI COMPLEMENTAR
1911,3514,402373,2008-09-02 17:49:00,Rejeitado o Requerimento.  Sim: 4; Não: 260; Abstenção: 1; Total: 265. DCD 03 09 08 PAG 40689 COL 02.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES
1254,3515,394104,2008-09-03 11:12:00,Rejeitado o Requerimento.  Sim: 3; Não: 272; Abstenção: 1; Total: 276.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES
1912,3539,402373,2008-10-07 17:35:00,,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
1206,3544,402378,2008-10-14 17:11:00,Rejeitado o Requerimento.  Sim: 5; Não: 266; Abstenção: 2; Total: 273.,REQUERIMENTO DE RETIRADA DE PAUTA
1207,3544,402378,2008-10-14 19:01:00,Rejeitado o Requerimento. Sim: 4; Não: 258; Abstenção: 1; Total: 263.,REQUERIMENTO DE DISCUSSÃO POR GRUPO DE ARTIGOS
1208,3545,402378,2008-10-14 20:29:00,Rejeitado o Requerimento.   Sim: 2; Não: 257; Abstenção: 1; Total: 260.,REQUERIMENTO DE RETIRADA DE PAUTA
1209,3545,402378,2008-10-14 21:55:00,,"DVS PSDB - INCISO II DO ART. 58-B, CONSTANTE DO ART.1º DO PLV"
1244,3559,403395,2008-10-29 14:38:00,Rejeitado o Requerimento. Sim: 2; Não: 265; Abstenção: 1; Total: 268.,REQUERIMENTO DE RETIRADA DE PAUTA
1245,3559,403395,2008-10-29 17:00:00,Rejeitado o Requerimento. Sim: 3; Não: 266; Abstenção: 1; Total: 270.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES
1246,3560,403395,2008-10-29 18:59:00,Rejeitado o Requerimento. Sim: 3; Não: 254; Abstenção: 0; Total: 257.,REQUERIMENTO DE RETIRADA DE PAUTA
1247,3560,403395,2008-10-29 20:27:00,Rejeitado o Requerimento. Sim: 1; Não: 258; Abstenção: 0; Total: 259.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
1248,3560,403395,2008-10-29 21:11:00,,SUBSTITUTIVO DA CFT
1249,3564,403395,2008-11-04 17:09:00,Mantida a expressão. Sim: 223; Não: 85; Abstenção: 4; Total: 312.,"DVS PSDB - EXP. ""INCLUSIVE...DÍVIDA PÚBLICA"" NO ART. 4º INC. I DO SUBST. CFT"
965,3570,413095,2008-11-12 13:37:00,Mantido o artigo 4º. Sim: 249; Não: 75; Abstenção: 1; Total: 325.,DVS - PSDB - ARTIGO 4º
966,3571,413095,2008-11-12 14:38:00,Mantido o artigo. Sim: 259; Não: 76; Abstenção: 0; Total: 335.,DVS - PSDB - ARTIGO 7º DO PLV
769,3571,129219,2008-11-12 15:39:00,"Aprovada a Proposta de Emenda à Constituição nº 138, de 2003, em segundo turno, ressalvados os destaques.   Sim: 382; Não: 0; Abstenção: 1; Total: 383.",SEGUNDO TURNO
770,3571,129219,2008-11-12 16:30:00,"Suprimida a expressão ""e portador do vírus HIV"" do inciso VII, § 3º do artigo 227, contante do artigo 2º da PEC, objeto do Destaque para votação em separado da bancada do PT. Sim: 10; Não: 335; Abstenção: 0; Total: 345.","DVS PT-EXP.""E PORTADOR DO VÍRUS HIV"" INC.VII §3º ART 227 CONST ART 2º DA PEC"
771,3571,129219,2008-11-12 17:10:00,,DVS PsbPdtPCdoBPmnPrb - INCISO VIII §3º ART 227 CONSTANTE DO  ART 2º DA PEC
772,3571,129219,2008-11-12 17:38:00,"Suprimido o inciso IX do § 3º do artigo 227, constante do artigo 2º da PEC, objeto do Destaque para votação em separado da bancada do Bloco PSB,PDT,PCdoB,PMN,PRB. Sim: 3; Não; 335; Abstenção: 0; Total: 338.",DVS PsbPdtPCdoBPmnPrb - INCISO IX §3º ART 227 CONSTANTE DO  ART 2º DA PEC
477,3572,413959,2008-11-13 12:48:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1385,3576,350108,2008-11-18 18:53:00,"Aprovado o Projeto de Lei nº 940, de 2008, ressalvado o destaque. Sim: 279; Não: 26; Abstenção: 3; Total: 308.",PROJETO DE LEI
596,3577,364579,2008-11-19 11:48:00,"Aprovado o Recurso nº 90, de 2007. Sim: 280; Não: 99; Abstenção: 0; Total: 379.",RECURSO CADASTRO POSITIVO
1146,3577,313951,2008-11-19 13:31:00,Rejeitado o Requerimento. Sim: 4; Não: 256; Abstenção: 0; Total: 260.,REQUERIMENTO DE DISCUSSÃO POR GRUPO DE ARTIGOS
1147,3578,313951,2008-11-19 16:18:00,Rejeitado o Requerimento. Sim: 0; Não: 259; Abstenção: 1; Total: 260.,REQUERIMENTO DE RETIRADA DE PAUTA
1148,3578,313951,2008-11-19 17:53:00,Aprovado o Requerimento. Sim: 293; Não: 6; Abstenção: 0; Total: 299.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
1149,3579,313951,2008-11-19 19:56:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1564,3585,415049,2008-11-25 18:43:00,Rejeitado o Requerimento. Sim: 29; Não: 248; Abstenção: 1; Total: 278. DCD 26 11 08 PAG 53597 COL 02.,REQUERIMENTO DE INVERSÃO DE PAUTA
1150,3585,313951,2008-11-25 20:34:00,Rejeitado o Requerimento. Sim: 6; Não: 260; Abstenção: 0; Total: 266. DCD 26 11 08 PAG 53622 COL 02.,REQUERIMENTO DE VOTAÇÃO ARTIGO POR ARTIGO
1151,3585,313951,2008-11-25 20:52:00,"Aprovado em primeiro turno o Substitutivo adotado pela Comissão Especial, ressalvados os destaques.  Sim: 363; Não: 50; Abstenção: 0; Total: 413. DCD 26 11 08 PAG 53644 COL 02.",SUBSTITUTIVO
1565,3587,415049,2008-11-26 12:30:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1566,3588,415049,2008-11-26 16:51:00,Aprovado o Requerimento. Sim: 255; Não: 6; Abstenção: 1; Total: 262.,REQUERIMENTO DE RETIRADA DE PAUTA
1152,3588,313951,2008-11-26 18:10:00,Rejeitada a Emenda. Sim: 26; Não: 286; Abstenção: 0; Total: 312.,DVS PP - CAPUT ART.62 CF CONST. ART. 1º EMENDA SUBST. GLOBAL Nº 1
1567,3589,415049,2008-11-26 20:41:00,Rejeitado o Requerimento. Sim: 13; Não: 246; Abstenção: 2; Total: 261.,REQUERIMENTO DE RETIRADA DE PAUTA
1923,3590,408452,2008-11-27 11:59:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1924,3594,408452,2008-12-02 12:54:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1925,3595,408452,2008-12-02 17:01:00,Rejeitado o Requerimento. Sim: 1; Não: 261; Abstenção: 0; Total: 262.,REQUERIMENTO DE RETIRADA DE PAUTA
1568,3596,415049,2008-12-03 17:41:00,Rejeitado o Requerimento. Sim: 5; Não: 276; Abstenção: 1;Total: 282.,REQUERIMENTO DE RETIRADA DE PAUTA
491,3597,312135,2008-12-03 20:45:00,Aprovada a Emenda Aglutinativa Substitutiva Global nº 1. Sim: 368; Não: 2; Abstenção:0; Total: 370.,EMENDA AGLUTINATIVA SUBSTITUTIVA GLOBAL Nº 1
492,3598,312135,2008-12-03 21:00:00,,SEGUNDO TURNO
1153,3599,313951,2008-12-04 12:35:00,,DVS PSDB - ALÍNEA d ) INCISO I §1º ART.62 CF CONSTANTE ART.1º SUBSTITUTIVO
1853,3604,408453,2008-12-09 16:26:00,"Aprovada a Emenda nº 6, objeto do Destaque para votação em separado da bancada do PSDB. Sim: 204; Não: 113; Abstenção: 0; Total: 317.",DVS PSDB - EMENDA Nº 6
1154,3604,313951,2008-12-09 17:33:00,"Suprimida a alínea ""d"" do inciso I do § 1º do artigo 62 da Constituição Federal, alterado pelo artigo 1º do Substitutivo da Comissão Especial, objeto do Destaque para votação em separado da bancada do PSDB. Sim: 306; Não: 91; Abstenção: 0; Total: 397.",DVS PSDB - ALÍNEA d) DO INC.I DO § 1º DO ART.62 ALT.PELO ART.1º DO SUB.COM.ESP.
2306,3605,26523,2008-12-09 19:51:00,Rejeitado o Substitutivo do Senado Federal. Sim: 2; Não: 388; Abstenção: 0; Total: 390.,SUBSTITUTIVO DO SENADO FEDERAL
940,3606,257126,2008-12-10 11:57:00,"Aprovado o Substitutivo do Senado Federal ao Projeto de Lei Complementar nº 184, de 2004. Sim: 371; Não: 0; Abstenção: 1; Total: 372.",SUBSTITUTIVO DO SENADO FEDERAL
763,3607,340034,2008-12-10 15:48:00,"Aprovadas as Emendas do Senado Federal de nºs. 1 a 21, com pareceres pela aprovação.  Sim: 346; Não: 0; Abstenção: 0; Total: 346.",EMENDAS DO SENADO FEDERAL
459,3607,360580,2008-12-10 16:39:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 330; Não: 23; Abstenção: 1; Total: 354.,REQUERIMENTO DE URGÊNCIA
1155,3607,313951,2008-12-10 18:07:00,Mantida a expressão. Sim: 325; Não: 106; Abstenção: 0; Total: 431.,"DVS DEM - EXP.""SALVO...DA CASA"" CONST.§6º ART.62 CF ALTERADO ART 1º PEC"
1156,3608,313951,2008-12-10 20:05:00,"Mantida a expressão ""..., com efeito suspensivo"", constante do § 7º do artigo 62 da Constituição Federal, proposto no artigo 1º do Substitutivo à PEC, objeto do Destaque para votação em separado da bancada do DEM. Sim: 350; Não: 42; Abstenção: 0; Total: 392.","DVS DEM - EXP.""COM EFEITO SUSPENSIVO"" §7º ART.62 CF PROP. ART 1º SUBSTIT."
1157,3608,313951,2008-12-10 21:00:00,Suprimido o dispositivo. Sim: 91; Não: 293; Abstenção: 0; Total: 384.,DVS PsbPdtPCdoBPmnPrb - §14 ART.62 CF COM REDAÇÃO DO ART.1º SUBSTITUTIVO
1158,3614,313951,2008-12-16 21:06:00,,DVS PSDB - § 15 ART. 62 CF ALTERADO PELO ART. 1º  DO SUBSTITUTIVO
1159,3615,313951,2008-12-17 12:20:00,"Suprimido o § 15 do artigo 62 da Constituição Federal, alterado pelo artigo 1º do Substitutivo da Comissão Especial, objeto do Destaque para votação em separado da bancada do PSDB.   Sim: 294; Não: 113; Abstenção: 1; Total: 408.",DVS PSDB - §15 ART.62 CF ALTERADO PELO ART.1º SUBSTITUTIVO
1160,3616,313951,2008-12-17 19:19:00,Suprimido o dispositivo. Sim: 301; Não: 57; Abstenção: 0; Total: 358.,DVS PsbPdtPCdoBPmnPrb - ART.167 CONSTANTE ART.3º DO SUBSTITUTIVO
1769,3617,373907,2008-12-17 21:34:00,Aprovado o Requerimento de Urgência (Art. 155 do RICD).  Sim: 302; Não: 24; Abstenção: 1; Total: 327.,REQUERIMENTO DE URGÊNCIA
1770,3617,373907,2008-12-17 22:28:00,"Aprovado o Projeto de Decreto Legislativo nº 387, de 2007. Sim: 265; Não: 61; Abstenção: 6; Total: 332.",PROJETO DE DECRETO LEGISLATIVO
1137,3617,421019,2008-12-17 22:41:00,,ESCOLHA DO SR. JOSÉ JORGE PARA O CARGO DE MINISTRO DO TCU
597,3636,416057,2009-02-17 16:45:00,Rejeitado o Requerimento. Sim: 15; não: 268; abstenção: 4; total: 287.,REQUERIMENTO DE RETIRADA DE PAUTA
598,3636,416057,2009-02-17 17:41:00,"Rejeitada a Emenda nº 8, objeto do Destaque para votação em separado da bancada do PP. Sim: 135; não: 192; abstenção; 2; total: 329.",DVS PP - EMENDA Nº 8
599,3636,416057,2009-02-17 18:21:00,Aprovada a Emenda. Sim: 250; não: 126; abstenção: 3; total: 379.,DVS DEM - EMENDA Nº 62
600,3636,416057,2009-02-17 18:58:00,Aprovada a Emenda. Sim: 248; não: 150; abstenção: 3; total: 401.,DVS PP - EMENDA AGLUTINATIVA DE PLENÁRIO Nº 1
1465,3636,363819,2009-02-17 19:23:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD).  Sim: 321; Não: 2; Abstenção: 0; Total: 323.
DCD de 18/02/09 PÁG 4799 COL 01.",REQUERIMENTO DE URGÊNCIA
1469,3637,387129,2009-02-18 12:20:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 302; não: 15; abstenção; 1; total: 318.
DCD de 19/02/09 PÁG 4984 COL 01.",REQUERIMENTO DE URGÊNCIA
755,3637,112893,2009-02-18 12:53:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 276; não: 35; abstenção: 3; total: 314.
DCD de 19/02/09 PÁG 5000 COL 01.",REQUERIMENTO DE URGÊNCIA
1290,3637,360906,2009-02-18 13:08:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 297; não 9; total: 306.
DCD de 19/02/09 PÁG 5014 COL 01.",REQUERIMENTO DE URGÊNCIA
1953,3653,419290,2009-03-11 12:51:00,Rejeitado o Requerimento. Sim: 38; não: 233; abstenção: 1; total: 272.,REQUERIMENTO DE RETIRADA DE PAUTA
1954,3654,419290,2009-03-11 17:00:00,Rejeitado o Requerimento. Sim: 19; não: 265; abstenção: 2; total: 286.,REQUERIMENTO DE RETIRADA DE PAUTA
1955,3658,419290,2009-03-17 18:09:00,Rejeitado o Requerimento. Sim: 251; não: 13; abstenção: 1; total: 265. DCD 18 03 09 PAG 8442 COL 02.,REQUERIMENTO DE RETIRADA DE PAUTA
35,3665,420066,2009-03-25 17:34:00,Rejeitado o Requerimento. Sim: 60; não: 257; total: 317.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES
36,3666,420066,2009-03-25 20:39:00,,DVS DEM - ARTIGO 19
2195,3673,420746,2009-04-01 16:30:00,Rejeitado o Requerimento. Sim: 13; não: 248; abstenção: 2; total: 263.,ADIAMENTO DA DISCUSSÃO POR 2 SESSÕES
2196,3673,420746,2009-04-01 19:23:00,Aprovado o Requerimento. Sim: 285; não: 52; abstenção: 1; total: 338.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO
2197,3678,420746,2009-04-07 16:45:00,Rejeitado o Requerimento. Sim: 9; não: 249; abstenção: 1; total: 259.,REQUERIMENTO DE RETIRADA DE PAUTA
2198,3678,420746,2009-04-07 18:28:00,Rejeitado o destaque. Sim: 123; não; 181; abstenção: 1; total: 305.,"DVS - PPS - EXP ""A CONCESSÃO...EMPREGADOS"" §1º ART.6º EMENDA Nº 8"
2199,3678,420746,2009-04-07 19:30:00,Mantido o artigo. Sim: 264; não: 70; abstenção: 1; total: 335.,DVS - PSDB - ARTIGO 10 DO PLV
2200,3679,420746,2009-04-07 20:25:00,,"DVS-DEM-EXP""VEDADA..DIREITOS"" §2º ART.3º LEI 6194/74 ART. 31 DO PLV"
2263,3685,422455,2009-04-14 18:23:00,"Aprovada a Medida Provisória nº 452, de 2008, na forma do Projeto de Lei de Conversão apresentado, com a alteração, ressalvados os destaques. Sim: 274; não: 103; total: 377.",PROJETO DE LEI DE CONVERSÃO
2264,3685,422455,2009-04-14 19:51:00,Mantida a expressão. Sim: 290; não: 109; total: 399.,"DVS-PSDB-EXP""AMPLIAÇÃO DE CAPACIDADE"" §5ºART.10 LEI 6938 ART.3 PLV"
562,3687,422643,2009-04-15 19:34:00,Rejeitada a Emenda nº 10. Sim: 58; não 363; abstenção: 1; total: 422.,DVS - DEM - EMENDA 10
2150,3692,422684,2009-04-22 17:56:00,Rejeitada a Emenda nº 19. Sim: 121; não: 222; abstenção: 2; total: 345.,DVS - DEM - EMENDA Nº 19
1000,3701,423427,2009-04-29 01:03:00,,"DVS - DEM - EXP. ""NO MÍNIMO"" INC. I ART.98 LEI 11196/2005 (ART. 1º DO PLV)"
997,3700,423427,2009-04-29 19:35:00,Rejeitado o Requerimento. Sim: 37; não: 269; abstenção: 1; total: 307.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR 1 SESSÃO
998,3700,423427,2009-04-29 21:59:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 270; não: 6; abstenção: 1; total: 277.",PARECER DO RELATOR PELA ADMISSIBILIDADE
999,3701,423427,2009-04-29 23:40:00,Rejeitada a Emenda nº 12. Sim: 28; não: 232; total: 260.,DVS - DEM - EMENDA 12
136,3705,21400,2009-05-05 18:19:00,Aprovado o Substitutivo adotado pela Comissão de Constituição e Justiça e de Cidadania. Sim: 339; abstenção: 2; total: 341.,SUBSTITUTIVO DA CCJC
2041,3705,270010,2009-05-05 19:12:00,Aprovado o Requerimento. Sim: 345; não: 5; abstenção: 2; total: 352.,REQUERIMENTO DE URGÊNCIA
2042,3705,270010,2009-05-05 19:47:00,"Aprovado o Projeto de Lei Complementar nº 217, de 2004. Sim: 389; abstenção: 1; total: 390.",PROJETO DE LEI COMPLEMENTAR
